release_date,movie_title,production_budget,domestic_gross,worldwide_gross,genres,start_year,runtime_minutes,averagerating,numvotes,Revenue
11-03-2016,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,"Drama,Horror,Mystery",2016,103.0,7.2,260383,103286422.0
22-07-2016,Lights Out,5000000.0,67268835.0,148806510.0,"Drama,Mystery,Thriller",2010,87.0,6.4,971,143806510.0
22-07-2016,Lights Out,5000000.0,67268835.0,148806510.0,"Drama,Horror,Mystery",2016,81.0,6.3,100650,143806510.0
11-09-2015,The Visit,5000000.0,65206105.0,98677816.0,"Comedy,Drama,Romance",2010,90.0,8.3,7,93677816.0
11-09-2015,The Visit,5000000.0,65206105.0,98677816.0,"Horror,Mystery,Thriller",2015,94.0,6.2,102459,93677816.0
13-10-2017,Happy Death Day,5000000.0,55683845.0,125010260.0,"Horror,Mystery,Thriller",2017,96.0,6.5,87132,120010260.0
19-10-2012,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,"Horror,Mystery,Thriller",2012,88.0,4.6,58408,137817992.0
24-10-2014,Ouija,5000000.0,50856010.0,103300632.0,"Horror,Mystery,Thriller",2014,89.0,4.5,44054,98300632.0
23-06-2017,The Big Sick,5000000.0,42872467.0,53972860.0,"Comedy,Drama,Romance",2017,120.0,7.6,104008,48972860.0
24-12-2003,Monster,5000000.0,34469210.0,64240813.0,"Action,Adventure,Comedy",2010,85.0,4.8,12,59240813.0
24-12-2003,Monster,5000000.0,34469210.0,64240813.0,"Action,Drama,Thriller",2014,113.0,6.5,798,59240813.0
24-12-2003,Monster,5000000.0,34469210.0,64240813.0,Horror,2018,90.0,7.2,74,59240813.0
24-12-2003,Monster,5000000.0,34469210.0,64240813.0,"Comedy,Drama,Family",2019,139.0,7.5,49,59240813.0
03-01-2014,Paranormal Activity: The Marked Ones,5000000.0,32462372.0,90904854.0,"Horror,Mystery,Thriller",2014,84.0,5.0,37147,85904854.0
11-04-2014,Oculus,5000000.0,27695246.0,44115496.0,"Horror,Mystery",2013,104.0,6.5,106906,39115496.0
01-11-2013,Dallas Buyers Club,5000000.0,27298285.0,60611845.0,"Biography,Drama",2013,117.0,8.0,402462,55611845.0
26-08-2015,No Escape,5000000.0,27288872.0,42844516.0,"Action,Thriller",2015,103.0,6.8,70222,37844516.0
27-02-2015,The Lazarus Effect,5000000.0,25801570.0,38359310.0,"Horror,Mystery,Sci-Fi",2015,83.0,5.2,37675,33359310.0
26-08-2011,Our Idiot Brother,5000000.0,24814830.0,25861249.0,"Comedy,Drama",2011,90.0,6.4,80738,20861249.0
09-03-2018,The Strangers: Prey at Night,5000000.0,24431472.0,29960051.0,Horror,2018,85.0,5.2,21614,24960051.0
13-10-2000,Billy Elliot,5000000.0,21995263.0,109253745.0,"Comedy,Drama,Music",2014,169.0,8.5,1109,104253745.0
05-07-2013,The Way Way Back,5000000.0,21502690.0,26853810.0,"Comedy,Drama",2013,103.0,7.4,132642,21853810.0
29-08-2014,"As Above, So Below",5000000.0,21222315.0,41824066.0,"Adventure,Horror,Mystery",2014,93.0,6.2,66892,36824066.0
17-12-1997,The Apostle,5000000.0,20733485.0,21277770.0,"Animation,Horror",2012,80.0,7.0,514,16277770.0
17-12-1997,The Apostle,5000000.0,20733485.0,21277770.0,Drama,2014,117.0,7.4,88,16277770.0
19-02-2016,Race,5000000.0,19115191.0,23745772.0,Drama,2011,150.0,3.9,73,18745772.0
19-02-2016,Race,5000000.0,19115191.0,23745772.0,"Biography,Drama,Sport",2016,134.0,7.1,30777,18745772.0
16-01-2015,Still Alice,5000000.0,18656400.0,41699612.0,Drama,2014,101.0,7.5,116832,36699612.0
02-09-2011,Apollo 18,5000000.0,17686929.0,26517819.0,"Horror,Mystery,Sci-Fi",2011,86.0,5.2,51427,21517819.0
23-03-2018,"Paul, Apostle of Christ",5000000.0,17547999.0,25529498.0,"Adventure,Biography,Drama",2018,108.0,6.7,5662,20529498.0
10-10-2014,Addicted,5000000.0,17390770.0,17499242.0,"Drama,Thriller",2014,106.0,5.2,7640,12499242.0
15-03-2013,Spring Breakers,5000000.0,14124286.0,31149251.0,"Comedy,Crime,Drama",2012,94.0,5.3,126504,26149251.0
09-06-2017,It Comes at Night,5000000.0,13985117.0,19720203.0,"Horror,Mystery",2017,91.0,6.2,69039,14720203.0
03-03-2017,Before I Fall,5000000.0,12241072.0,18945682.0,"Drama,Fantasy,Mystery",2017,98.0,6.4,39282,13945682.0
29-01-2016,Fifty Shades of Black,5000000.0,11686940.0,22113075.0,Comedy,2016,92.0,3.5,17189,17113075.0
17-03-2017,The Belko Experiment,5000000.0,10166820.0,11792942.0,"Horror,Thriller",2016,89.0,6.1,38378,6792942.0
11-03-2016,The Perfect Match,5000000.0,9669521.0,10182050.0,"Comedy,Romance",2016,96.0,4.9,3052,5182050.0
27-04-2001,The Forsaken,5000000.0,6755271.0,6755271.0,"Drama,Horror,Thriller",2015,86.0,6.3,14,1755271.0
21-09-2018,Fahrenheit 11/9,5000000.0,6352306.0,6653715.0,Documentary,2018,128.0,6.7,11628,1653715.0
28-05-2010,Sea Rex 3D: Journey to a Prehistoric World,5000000.0,6096582.0,16515203.0,Documentary,2010,41.0,6.9,364,11515203.0
11-09-2015,90 Minutes in Heaven,5000000.0,4816142.0,4816142.0,Drama,2015,121.0,4.8,3105,-183858.0
02-12-2016,Incarnate,5000000.0,4799774.0,9371036.0,"Horror,Thriller",2016,91.0,5.3,10217,4371036.0
03-03-2017,Table 19,5000000.0,3614896.0,4620399.0,"Comedy,Drama,Romance",2017,87.0,5.8,22751,-379601.0
15-04-2016,Green Room,5000000.0,3220371.0,3807503.0,"Horror,Music,Thriller",2015,95.0,7.0,90773,-1192497.0
09-03-2018,Thoroughbreds,5000000.0,3072605.0,3187302.0,"Comedy,Crime,Drama",2017,92.0,6.7,25098,-1812698.0
04-03-2016,The Other Side of the Door,5000000.0,3000342.0,12905107.0,Drama,2014,90.0,3.8,5,7905107.0
04-03-2016,The Other Side of the Door,5000000.0,3000342.0,12905107.0,Horror,2016,96.0,5.3,15813,7905107.0
13-05-2011,Everything Must Go,5000000.0,2712131.0,2821010.0,"Comedy,Drama",2010,97.0,6.4,45799,-2178990.0
10-10-2014,Kill the Messenger,5000000.0,2450846.0,6656705.0,"Biography,Crime,Drama",2014,112.0,7.0,41231,1656705.0
17-12-2010,Rabbit Hole,5000000.0,2229058.0,6205034.0,Drama,2010,91.0,7.0,45357,1205034.0
23-10-2015,Jem and the Holograms,5000000.0,2184640.0,2368937.0,"Adventure,Drama,Family",2015,118.0,4.1,6683,-2631063.0
28-12-2016,Paterson,5000000.0,2141423.0,10727536.0,"Comedy,Drama,Romance",2016,118.0,7.4,55285,5727536.0
12-09-2014,Atlas Shrugged: Who Is John Galt?,5000000.0,851690.0,851690.0,"Drama,Mystery,Sci-Fi",2014,99.0,4.4,2661,-4148310.0
16-08-2013,Ain't Them Bodies Saints,5000000.0,391611.0,1075009.0,"Crime,Drama,Romance",2013,96.0,6.4,19464,-3924991.0
07-08-2015,Cop Car,5000000.0,134552.0,143658.0,"Crime,Thriller",2015,88.0,6.3,27081,-4856342.0
30-05-2008,Stuck,5000000.0,67505.0,67505.0,Documentary,2013,90.0,7.4,141,-4932495.0
30-05-2008,Stuck,5000000.0,67505.0,67505.0,"Drama,Musical",2017,90.0,6.2,200,-4932495.0
30-05-2008,Stuck,5000000.0,67505.0,67505.0,"Comedy,Drama",2015,85.0,8.8,5,-4932495.0
30-05-2008,Stuck,5000000.0,67505.0,67505.0,Comedy,2018,100.0,6.6,28,-4932495.0
17-10-2014,Rudderless,5000000.0,56001.0,567219.0,"Comedy,Drama,Music",2014,105.0,7.5,16303,-4432781.0
14-08-2009,Grace,5000000.0,8297.0,8297.0,"Crime,Drama,Horror",2011,98.0,6.5,19,-4991703.0
14-08-2009,Grace,5000000.0,8297.0,8297.0,Drama,2014,95.0,6.0,176,-4991703.0
14-08-2009,Grace,5000000.0,8297.0,8297.0,"Comedy,Crime,Romance",2018,90.0,7.3,52,-4991703.0
15-05-2015,Area 51,5000000.0,7556.0,7556.0,"Horror,Sci-Fi,Thriller",2015,91.0,4.2,11537,-4992444.0
31-12-2008,The Cottage,5000000.0,0.0,1504960.0,"Drama,Horror,Thriller",2012,88.0,4.8,1016,-3495040.0
05-12-2014,Dying of the Light,5000000.0,0.0,74639.0,"Drama,Thriller",2014,94.0,4.4,8888,-4925361.0
02-09-2016,Yoga Hosers,5000000.0,0.0,22958.0,"Action,Comedy,Fantasy",2016,88.0,4.3,10483,-4977042.0
21-11-2014,Reach Me,5000000.0,0.0,0.0,"Comedy,Crime,Drama",2014,95.0,4.9,2304,-5000000.0
18-08-2014,Henry & Me,5000000.0,0.0,0.0,"Animation,Family",2014,67.0,6.2,132,-5000000.0
27-01-2015,Born of War,5000000.0,0.0,0.0,"Action,Drama,Thriller",2014,109.0,4.4,333,-5000000.0
09-01-2015,Let's Kill Ward's Wife,5000000.0,0.0,0.0,"Comedy,Crime",2014,82.0,5.4,5164,-5000000.0
15-03-2016,The Hatching,5000000.0,0.0,0.0,"Action,Adventure,Comedy",2017,90.0,4.0,662,-5000000.0
27-10-2015,Running Forever,5000000.0,0.0,0.0,Family,2015,88.0,5.8,23,-5000000.0
23-01-2015,Mommy,4900000.0,3498695.0,17536004.0,Drama,2014,139.0,8.1,43020,12636004.0
17-08-2012,The Awakening,4900000.0,95933.0,6924321.0,"Horror,Thriller",2010,83.0,2.4,141,2024321.0
17-08-2012,The Awakening,4900000.0,95933.0,6924321.0,"Horror,Thriller",2011,102.0,6.5,60215,2024321.0
06-01-2006,Hostel,4800000.0,47326473.0,82241110.0,"Action,Crime,Drama",2011,111.0,5.1,513,77441110.0
06-01-2006,Hostel,4800000.0,47326473.0,82241110.0,Drama,2013,135.0,6.4,24,77441110.0
19-07-2013,Only God Forgives,4800000.0,775849.0,4494560.0,"Crime,Drama",2013,90.0,5.7,100318,-305440.0
30-09-2011,Take Shelter,4750000.0,1728953.0,4972016.0,"Drama,Horror,Thriller",2011,121.0,7.4,83200,222016.0
31-12-2011,Without Men,4700000.0,0.0,0.0,Comedy,2011,87.0,3.3,1576,-4700000.0
10-03-2015,Treading Water,4700000.0,0.0,0.0,"Comedy,Drama",2013,92.0,6.2,515,-4700000.0
14-09-2012,Barfi,4600000.0,2804874.0,36751984.0,"Comedy,Romance",2013,105.0,6.5,114,32151984.0
19-10-2007,Out of the Blue,4600000.0,728.0,731767.0,"Comedy,Drama",2013,108.0,6.2,760,-3868233.0
27-06-1956,Moby Dick,4500000.0,10400000.0,10400000.0,Action,2011,112.0,6.4,295,5900000.0
25-03-2016,The Lobster,4500000.0,9196278.0,18019834.0,"Comedy,Drama,Romance",2015,119.0,7.1,182622,13519834.0
04-10-1996,Bound,4500000.0,3802260.0,7011317.0,"Drama,Thriller",2015,91.0,3.5,1931,2511317.0
07-10-2011,Blackthorn,4500000.0,200558.0,1217307.0,"Action,Adventure,Western",2011,102.0,6.6,8553,-3282693.0
08-05-2015,Maggie,4500000.0,187112.0,1027760.0,"Drama,Horror",2015,95.0,5.6,38671,-3472240.0
08-05-2015,Maggie,4500000.0,187112.0,1027760.0,Drama,2018,88.0,6.4,16,-3472240.0
01-03-2013,The Sweeney,4500000.0,26345.0,8000366.0,"Action,Crime,Drama",2012,112.0,6.1,18095,3500366.0
04-09-2014,Falcon Rising,4500000.0,11774.0,11774.0,"Action,Adventure",2014,103.0,5.8,6955,-4488226.0
25-06-2013,Hansel & Gretel Get Baked,4500000.0,0.0,0.0,"Comedy,Horror",2013,86.0,4.3,3225,-4500000.0
07-11-2014,Fugly,4500000.0,0.0,0.0,"Drama,Thriller",2014,134.0,4.7,920,-4500000.0
28-08-2015,Zipper,4500000.0,0.0,0.0,"Drama,Thriller",2015,112.0,5.8,6120,-4500000.0
03-11-2015,The Final Girls,4500000.0,0.0,0.0,"Comedy,Drama,Fantasy",2015,88.0,6.6,30219,-4500000.0
03-11-2015,The Final Girls,4500000.0,0.0,0.0,"Comedy,Horror",2018,45.0,5.4,5,-4500000.0
01-12-2017,Daisy Winters,4500000.0,0.0,0.0,Drama,2017,90.0,6.8,68,-4500000.0
06-06-2014,Anna,4357373.0,0.0,1200000.0,"Drama,Mystery,Sci-Fi",2013,99.0,6.5,19733,-3157373.0
06-06-2014,Anna,4357373.0,0.0,1200000.0,Drama,2015,96.0,6.8,106,-3157373.0
06-06-2014,Anna,4357373.0,0.0,1200000.0,"Crime,Drama,Thriller",2015,109.0,5.6,88,-3157373.0
06-06-2014,Anna,4357373.0,0.0,1200000.0,Drama,2015,110.0,6.3,285,-3157373.0
06-06-2014,Anna,4357373.0,0.0,1200000.0,Biography,2016,142.0,5.0,37,-3157373.0
06-06-2014,Anna,4357373.0,0.0,1200000.0,Horror,2017,97.0,2.4,341,-3157373.0
19-10-1990,Night of the Living Dead,4200000.0,5835247.0,5835247.0,Horror,2014,79.0,5.3,277,1635247.0
01-10-1968,Night of the Living Dead,114000.0,12087064.0,30087064.0,Horror,2014,79.0,5.3,277,29973064.0
13-08-2010,Animal Kingdom,4200000.0,1044039.0,8078683.0,"Crime,Drama",2010,113.0,7.3,51576,3878683.0
21-10-2011,Cargo,4200000.0,0.0,313230.0,Drama,2011,85.0,5.2,454,-3886770.0
21-10-2011,Cargo,4200000.0,0.0,313230.0,"Drama,Horror,Sci-Fi",2017,105.0,6.3,27339,-3886770.0
21-10-2011,Cargo,4200000.0,0.0,313230.0,Drama,2017,112.0,7.9,33,-3886770.0
21-10-2011,Cargo,4200000.0,0.0,313230.0,Drama,2017,91.0,6.4,309,-3886770.0
23-01-2015,The Boy Next Door,4000000.0,36006065.0,53401938.0,"Horror,Thriller",2015,91.0,4.7,34816,49401938.0
11-07-2014,Boyhood,4000000.0,25379975.0,57273049.0,Drama,2014,165.0,7.9,315584,53273049.0
15-12-1960,Exodus,4000000.0,21750000.0,21750000.0,Documentary,2017,105.0,7.2,27,17750000.0
15-12-1960,Exodus,4000000.0,21750000.0,21750000.0,Sci-Fi,2013,74.0,7.0,6,17750000.0
09-07-2010,The Kids Are All Right,4000000.0,20811365.0,36275469.0,"Comedy,Drama,Romance",2010,106.0,7.0,120656,32275469.0
18-04-2014,A Haunted House 2,4000000.0,17329487.0,21206861.0,"Comedy,Fantasy",2014,86.0,4.7,18085,17206861.0
01-03-2013,The Last Exorcism Part II,4000000.0,15179303.0,25448707.0,"Drama,Horror,Thriller",2013,88.0,4.0,15124,21448707.0
04-08-2000,Saving Grace,4000000.0,12178602.0,27786849.0,"Crime,Drama,Horror",2010,85.0,5.6,56,23786849.0
13-05-2016,The Darkness,4000000.0,10753574.0,10898293.0,"Horror,Thriller",2016,92.0,4.4,12435,6898293.0
13-05-2016,The Darkness,4000000.0,10753574.0,10898293.0,Thriller,2016,92.0,5.7,196,6898293.0
11-04-2008,The Visitor,4000000.0,9427026.0,19174817.0,"Drama,Romance",2011,70.0,5.1,467,15174817.0
11-04-2008,The Visitor,4000000.0,9427026.0,19174817.0,"Adventure,Documentary,Drama",2014,74.0,6.0,6,15174817.0
11-04-2008,The Visitor,4000000.0,9427026.0,19174817.0,"Drama,Family,Mystery",2015,127.0,4.6,58,15174817.0
11-04-2008,The Visitor,4000000.0,9427026.0,19174817.0,"Drama,Horror,Thriller",2016,119.0,6.7,67,15174817.0
25-05-2007,Bug,4000000.0,7006708.0,8302995.0,"Drama,Mystery,Thriller",2017,95.0,4.6,39,4302995.0
24-08-2012,Samsara,4000000.0,2672413.0,5966671.0,"Documentary,Music",2011,102.0,8.5,29725,1966671.0
17-06-2011,The Art of Getting By,4000000.0,1430241.0,1989035.0,"Drama,Romance",2011,83.0,6.6,53682,-2010965.0
23-09-2011,Red State,4000000.0,1065429.0,1983596.0,"Action,Crime,Horror",2011,88.0,6.2,59266,-2016404.0
17-10-2012,Holy Motors,4000000.0,641054.0,4230426.0,"Drama,Fantasy",2012,115.0,7.1,36874,230426.0
13-06-2014,The Signal,4000000.0,600896.0,2665322.0,"Drama,Mystery,Sci-Fi",2014,97.0,6.1,58407,-1334678.0
22-02-2008,The Signal,50000.0,251150.0,406299.0,"Drama,Mystery,Sci-Fi",2014,97.0,6.1,58407,356299.0
07-03-2014,The Face of Love,4000000.0,385069.0,1158877.0,"Drama,Mystery,Romance",2013,92.0,6.2,4710,-2841123.0
11-04-2014,Joe,4000000.0,373375.0,373375.0,"Crime,Drama",2013,117.0,6.9,42825,-3626625.0
07-06-2019,Late Night,4000000.0,246305.0,246305.0,"Comedy,Drama",2019,102.0,5.9,953,-3753695.0
10-04-2015,Desert Dancer,4000000.0,155271.0,596335.0,"Biography,Drama,Music",2014,104.0,6.2,1653,-3403665.0
19-06-2015,Manglehorn,4000000.0,132270.0,797439.0,Drama,2014,97.0,5.6,6564,-3202561.0
01-04-2011,Trust,4000000.0,120016.0,120016.0,"Crime,Drama,Thriller",2010,106.0,6.9,39422,-3879984.0
01-04-2011,Trust,4000000.0,120016.0,120016.0,Drama,2018,92.0,7.3,10,-3879984.0
01-04-2011,Trust,4000000.0,120016.0,120016.0,"Crime,Drama",2018,100.0,6.4,30,-3879984.0
22-04-2011,Stake Land,4000000.0,33245.0,679482.0,"Drama,Horror,Sci-Fi",2010,98.0,6.5,38749,-3320518.0
27-12-2002,Sonny,4000000.0,17639.0,17639.0,Drama,2010,90.0,6.3,47,-3982361.0
18-04-2014,13 Sins,4000000.0,9134.0,47552.0,"Horror,Thriller",2014,93.0,6.3,29550,-3952448.0
18-11-2011,Another Happy Day,4000000.0,9120.0,978527.0,"Comedy,Drama",2011,119.0,6.0,3793,-3021473.0
22-02-2013,Inescapable,4000000.0,4327.0,4327.0,"Action,Drama,Mystery",2012,93.0,5.2,2410,-3995673.0
20-03-2012,A Lonely Place to Die,4000000.0,0.0,442550.0,"Adventure,Crime,Thriller",2011,99.0,6.3,25547,-3557450.0
31-12-2003,Nothing,4000000.0,0.0,63180.0,"Comedy,Drama",2010,84.0,7.0,903,-3936820.0
31-12-2003,Nothing,4000000.0,0.0,63180.0,Drama,2017,46.0,7.4,23,-3936820.0
09-11-2012,Replicas,4000000.0,0.0,0.0,"Drama,Sci-Fi,Thriller",2018,107.0,5.4,17336,-4000000.0
31-12-2015,The Veil,4000000.0,0.0,0.0,"Action,Adventure,Sci-Fi",2017,93.0,3.5,1236,-4000000.0
31-12-2015,The Veil,4000000.0,0.0,0.0,Horror,2016,93.0,4.8,6895,-4000000.0
11-07-2014,The Perfect Wave,4000000.0,0.0,0.0,"Adventure,Biography,Drama",2014,94.0,4.8,1015,-4000000.0
08-09-2015,Chain of Command,4000000.0,0.0,0.0,"Action,Thriller",2015,88.0,3.5,1189,-4000000.0
05-11-2010,Four Lions,3750000.0,310007.0,2436111.0,"Comedy,Crime,Drama",2010,97.0,7.3,66209,-1313889.0
13-04-2018,Truth or Dare,3500000.0,41411015.0,95127344.0,"Horror,Romance,Thriller",2013,85.0,6.0,14,91627344.0
13-04-2018,Truth or Dare,3500000.0,41411015.0,95127344.0,"Comedy,Romance",2012,100.0,5.0,10,91627344.0
13-04-2018,Truth or Dare,3500000.0,41411015.0,95127344.0,"Horror,Thriller",2013,84.0,4.8,554,91627344.0
13-04-2018,Truth or Dare,3500000.0,41411015.0,95127344.0,"Drama,Romance",2016,90.0,6.8,12,91627344.0
13-04-2018,Truth or Dare,3500000.0,41411015.0,95127344.0,"Horror,Thriller",2018,100.0,5.2,33621,91627344.0
26-04-1995,Friday,3500000.0,27467564.0,27936778.0,Family,2012,117.0,5.9,193,24436778.0
19-02-2016,The Witch,3500000.0,25138705.0,40454520.0,"Horror,Mystery",2015,92.0,6.8,154278,36954520.0
02-02-2018,Winchester,3500000.0,25091816.0,44378040.0,"Biography,Drama,Fantasy",2018,99.0,5.4,24351,40878040.0
22-02-2013,Dark Skies,3500000.0,17418667.0,27704111.0,"Horror,Sci-Fi,Thriller",2013,97.0,6.3,65754,24204111.0
19-01-2018,Forever My Girl,3500000.0,16376066.0,16376066.0,"Drama,Music,Romance",2018,108.0,6.7,10316,12876066.0
21-06-1972,Frenzy,3500000.0,12600000.0,12600000.0,Thriller,2015,90.0,8.1,16,9100000.0
21-06-1972,Frenzy,3500000.0,12600000.0,12600000.0,Drama,2015,119.0,7.4,2528,9100000.0
23-08-1996,She's the One,3500000.0,9482579.0,13795053.0,"Drama,Romance",2013,110.0,6.7,127,10295053.0
18-05-2018,First Reformed,3500000.0,3448256.0,3874772.0,"Drama,Mystery,Thriller",2017,113.0,7.1,33542,374772.0
02-12-2016,Believe,3500000.0,890303.0,890303.0,"Drama,Sport",2013,96.0,5.7,695,-2609697.0
02-12-2016,Believe,3500000.0,890303.0,890303.0,Drama,2016,119.0,5.0,338,-2609697.0
30-09-2016,American Honey,3500000.0,663247.0,2611750.0,"Adventure,Drama,Romance",2016,163.0,7.0,31663,-888250.0
18-03-2016,The Bronze,3500000.0,615816.0,615816.0,"Comedy,Drama,Sport",2015,100.0,6.0,9043,-2884184.0
08-01-2016,The Masked Saint,3500000.0,182695.0,182695.0,"Action,Biography,Crime",2016,105.0,4.6,559,-3317305.0
03-06-2016,Time to Choose,3500000.0,29233.0,29233.0,Documentary,2015,100.0,7.5,186,-3470767.0
31-12-2011,The Kick,3500000.0,0.0,40622.0,"Action,Sport",2011,94.0,5.7,780,-3459378.0
01-10-2006,The Secret,3500000.0,0.0,0.0,Documentary,2013,89.0,6.3,18,-3500000.0
01-10-2006,The Secret,3500000.0,0.0,0.0,"Drama,Mystery,Romance",2016,109.0,6.1,76,-3500000.0
05-06-2015,Dawn Patrol,3500000.0,0.0,0.0,"Drama,Thriller",2014,88.0,4.8,615,-3500000.0
01-09-2015,Lords of London,3440000.0,0.0,0.0,"Crime,Mystery,Thriller",2014,90.0,3.2,703,-3440000.0
21-10-2011,Margin Call,3400000.0,5353586.0,20433227.0,"Drama,Thriller",2011,107.0,7.1,107264,17033227.0
11-07-2008,August,3400000.0,12636.0,12636.0,"Drama,Romance",2011,99.0,5.9,1609,-3387364.0
11-07-2008,August,3400000.0,12636.0,12636.0,Drama,2011,108.0,5.3,731,-3387364.0
11-07-2008,August,3400000.0,12636.0,12636.0,Drama,2017,72.0,4.2,62,-3387364.0
10-10-2014,Whiplash,3300000.0,13092006.0,38969037.0,"Drama,Music",2014,106.0,8.5,616916,35669037.0
20-01-2015,The Opposite Sex,3300000.0,0.0,50206.0,Comedy,2014,97.0,4.6,821,-3249794.0
12-06-1968,Rosemary's Baby,3200000.0,33395426.0,33395426.0,Comedy,2015,48.0,7.7,14,30195426.0
06-07-2018,Sorry to Bother You,3200000.0,17493096.0,18285560.0,"Comedy,Fantasy,Sci-Fi",2018,111.0,7.0,40290,15085560.0
03-06-2011,Beginners,3200000.0,5790894.0,14314407.0,"Comedy,Drama,Romance",2010,105.0,7.2,83770,11114407.0
22-04-2016,The Meddler,3200000.0,4267219.0,5526942.0,"Comedy,Drama,Romance",2015,103.0,6.3,10629,2326942.0
29-07-2009,Adam,3200000.0,2283291.0,2834485.0,Drama,2019,98.0,6.3,23,-365515.0
29-07-2009,Adam,3200000.0,2283291.0,2834485.0,Drama,2014,123.0,7.8,6,-365515.0
29-07-2009,Adam,3200000.0,2283291.0,2834485.0,Comedy,2019,95.0,6.8,31,-365515.0
29-07-2009,Adam,3200000.0,2283291.0,2834485.0,Drama,2018,72.0,5.6,57,-365515.0
12-04-2013,Antiviral,3100000.0,0.0,123407.0,"Horror,Sci-Fi,Thriller",2012,108.0,5.7,11025,-2976593.0
20-10-2010,Paranormal Activity 2,3000000.0,84752907.0,177512032.0,Horror,2010,91.0,5.7,93122,174512032.0
28-08-2015,War Room,3000000.0,67790117.0,73975239.0,Drama,2015,120.0,6.5,11716,70975239.0
07-06-2013,The Purge,3000000.0,64473115.0,91266581.0,"Horror,Thriller",2013,85.0,5.7,183549,88266581.0
12-10-2012,Sinister,3000000.0,48086903.0,87727807.0,"Horror,Mystery,Thriller",2012,110.0,6.8,198345,84727807.0
01-01-1978,Coming Home,3000000.0,32653000.0,32653000.0,"Documentary,Drama",2014,86.0,6.9,15,29653000.0
01-01-1978,Coming Home,3000000.0,32653000.0,32653000.0,"Drama,Romance",2014,109.0,7.3,4552,29653000.0
01-01-1978,Coming Home,3000000.0,32653000.0,32653000.0,Drama,2017,90.0,6.0,9,29653000.0
01-06-2018,Upgrade,3000000.0,11977130.0,16553285.0,"Action,Sci-Fi,Thriller",2018,100.0,7.6,104978,13553285.0
26-08-1948,Red River,3000000.0,9012000.0,9012000.0,Horror,2011,77.0,2.3,179,6012000.0
24-05-2013,Before Midnight,3000000.0,8110621.0,23251930.0,"Drama,Romance",2013,109.0,7.9,123107,20251930.0
31-07-2009,The Collector,3000000.0,7712114.0,10473836.0,"Action,Comedy",2012,94.0,7.1,7,7473836.0
27-10-2017,Let There Be Light,3000000.0,7233471.0,7241309.0,Drama,2017,100.0,4.8,2179,4241309.0
27-10-2017,Let There Be Light,3000000.0,7233471.0,7241309.0,Documentary,2017,80.0,6.7,127,4241309.0
28-04-2006,Water,3000000.0,5529144.0,11322573.0,Drama,2012,120.0,7.6,11,8322573.0
24-06-2016,Swiss Army Man,3000000.0,4210454.0,5837111.0,"Adventure,Comedy,Drama",2016,97.0,7.0,91736,2837111.0
17-05-2013,Frances Ha,3000000.0,4067398.0,11262769.0,"Comedy,Drama,Romance",2012,86.0,7.4,60026,8262769.0
30-04-2010,Please Give,3000000.0,4033574.0,4570178.0,"Comedy,Drama",2010,87.0,6.6,10652,1570178.0
22-04-2016,Compadres,3000000.0,3127773.0,7445044.0,"Action,Comedy,Crime",2016,101.0,4.7,876,4445044.0
09-04-2010,Letters to God,3000000.0,2848587.0,3237452.0,"Drama,Family",2010,110.0,6.3,4443,237452.0
16-10-1998,Happiness,3000000.0,2746453.0,5746453.0,"Documentary,Drama,Family",2013,80.0,7.1,270,2746453.0
16-10-1998,Happiness,3000000.0,2746453.0,5746453.0,Drama,2016,90.0,6.3,57,2746453.0
16-10-1998,Happiness,3000000.0,2746453.0,5746453.0,Drama,2016,111.0,7.2,197,2746453.0
19-09-2014,Tusk,3000000.0,1821983.0,1887554.0,"Comedy,Drama,Horror",2014,102.0,5.3,40827,-1112446.0
12-05-2017,The Wall,3000000.0,1803064.0,4495262.0,Documentary,2010,78.0,9.2,8,1495262.0
12-05-2017,The Wall,3000000.0,1803064.0,4495262.0,"Drama,Fantasy,Mystery",2012,108.0,6.8,5484,1495262.0
12-05-2017,The Wall,3000000.0,1803064.0,4495262.0,"Action,Drama,Thriller",2017,88.0,6.2,20391,1495262.0
12-05-2017,The Wall,3000000.0,1803064.0,4495262.0,Drama,2016,73.0,6.7,12,1495262.0
06-04-2012,Damsels in Distress,3000000.0,1007535.0,1324299.0,"Comedy,Drama,Romance",2011,99.0,5.7,8794,-1675701.0
25-03-2005,Oldboy,3000000.0,707391.0,6239723.0,"Action,Drama,Mystery",2013,104.0,5.8,63231,3239723.0
06-05-2011,Hobo with a Shotgun,3000000.0,703372.0,834953.0,"Action,Comedy,Horror",2011,86.0,6.1,41633,-2165047.0
08-05-2015,The D Train,3000000.0,669688.0,772366.0,"Comedy,Drama",2015,101.0,5.0,10066,-2227634.0
07-09-2012,Bachelorette,3000000.0,446770.0,12577401.0,"Comedy,Romance",2012,87.0,5.3,43131,9577401.0
09-09-2011,Creature,3000000.0,331000.0,331000.0,Horror,2011,93.0,3.7,2723,-2669000.0
09-09-2011,Creature,3000000.0,331000.0,331000.0,"Action,Horror,Sci-Fi",2014,134.0,3.2,1141,-2669000.0
09-12-2016,The Bounce Back,3000000.0,321910.0,421404.0,"Comedy,Romance",2016,104.0,5.0,492,-2578596.0
